CI,Condition,Imaging_method,Colony,X_centerPx,Y_centerPx,X_centerUm,Y_centerUm,RadiusPx,RadiusUm,Spatial_calibration,Frame,Timepoint
CI1374,patient,EP,152,1966.82305433186,2507.27973568282,52655.6760214714,67124.7518512352,21.2310169955629,568.395591084058,26.7719436710379,2,24
CI1374,patient,EP,153,2004.96402349486,2665.03744493392,53676.7838994619,71348.2323569777,19.5416606636815,523.168238526618,26.7719436710379,2,24
CI1374,patient,EP,154,2042.01835535977,2692.07709251101,54668.8003849171,72072.1362787963,23.3443577608805,624.97383101085,26.7719436710379,2,24
CI1374,patient,EP,155,2360.48531571219,2747.15785609398,63194.7799085588,73546.7553787973,24.8981170079737,666.570986052382,26.7719436710379,2,24
CI1374,patient,EP,156,2273.35756240822,2833.28414096916,60862.200604921,75852.5234260714,26.3412316872298,705.205970956275,26.7719436710379,2,24
CI1374,patient,EP,157,2047.02569750367,2822.26798825257,54802.8566667354,75557.5996060712,24.2384469385206,648.910336111513,26.7719436710379,2,24
CI1374,patient,EP,158,2089.08737151248,2930.42657856094,55928.9294340088,78453.2152933458,22.1646900126072,593.391832503536,26.7719436710379,2,24
CI1374,patient,EP,159,2164.19750367107,2939.43979441997,57939.7736612828,78694.5166006187,20.3541254306277,544.919499502005,26.7719436710379,2,24
CI1374,patient,EP,160,2270.86857562408,3024.33553597651,60795.565590938,80967.3406114812,22.7064731688655,607.896420644802,26.7719436710379,2,24
CI1374,patient,EP,161,2519.23274596182,2977.26651982379,67444.757169124,79707.2115623895,23.4957354511101,629.026506006729,26.7719436710379,2,24
CI1374,patient,EP,162,2425.09471365639,3078.41483113069,64924.4990709406,82415.1484551185,14.6540855617831,392.318353210627,26.7719436710379,2,24
CI1374,patient,EP,163,2589.33553597651,3124.48237885463,69321.5451145797,83648.4662478465,27.2485112919439,729.495609427562,26.7719436710379,2,24
CI1374,patient,EP,164,2821.15051395007,3110.48237885463,75527.682646991,83273.659036452,22.1646900126072,593.391832503536,26.7719436710379,2,24
CI1374,patient,EP,165,2844.18428781204,2982.29441997063,76144.341543355,79841.8182219044,17.2275929847273,461.216148974686,26.7719436710379,2,24
CI1374,patient,EP,166,2774.08149779736,2971.27826725404,74267.5535978993,79546.8944019042,28.1805083968643,754.446983422061,26.7719436710379,2,24
CI1374,patient,EP,167,2676.93906020558,2853.10499265786,71666.8617306249,76383.1661509931,13.6891554957543,366.485299836414,26.7719436710379,2,24
CI1374,patient,EP,168,2623.86123348018,2807.03744493392,70245.8651433513,75149.8483582651,25.1812891009164,674.152053373855,26.7719436710379,2,24
CI1374,patient,EP,169,2792.10792951542,2860.11527165932,74750.156212445,76570.8449455387,17.2275929847277,461.216148974698,26.7719436710379,2,24
CI1374,patient,EP,170,2814.14023494861,2857.11086637298,75340.0038524454,76490.4111764477,18.365929345843,491.691625913171,26.7719436710379,2,24
CI1374,patient,EP,171,2783.09471365639,2757.96549192364,74508.8549051722,73836.0967964461,24.4879057944575,655.588834550899,26.7719436710379,2,24
CI1374,patient,EP,172,2782.09324522761,2816.05066079295,74482.0436488085,75391.1496655379,7.11665306596695,190.526635008386,26.7719436710379,2,24
CI1374,patient,EP,173,2863.21218795888,2758.96696035242,76653.7554142644,73862.9080528097,18.3659293458426,491.691625913159,26.7719436710379,2,24
CI1374,patient,EP,174,2935.31791483113,2895.16666666667,78584.1658724475,77509.2389182666,20.1540800312969,539.563895339469,26.7719436710379,2,24
CI1374,patient,EP,175,2984.38986784141,2990.30616740088,79897.9174342665,80056.3082728136,21.9811283426751,588.477529815952,26.7719436710379,2,24
CI1374,patient,EP,176,2958.3516886931,3003.32525697504,79200.8247688115,80404.8546055411,20.7484308399785,555.475821710329,26.7719436710379,2,24
CI1374,patient,EP,177,2940.32525697504,2990.30616740088,78718.2221542657,80056.3082728136,19.148954964595,512.654743671379,26.7719436710379,2,24
CI1374,patient,EP,178,3015.89941262849,2759.08443465492,80741.4891924062,73866.0530682189,20.3541254306282,544.919499502018,26.7719436710379,2,24
CI1374,patient,EP,179,3042.93906020558,2752.07415565345,81465.3931142248,73678.3742736734,16.1031476553513,431.11256195547,26.7719436710379,2,24
CI1374,patient,EP,180,3088.00513950073,2753.07562408223,82671.8996505892,73705.185530037,18.2275254944377,487.986285799493,26.7719436710379,2,24
CI1374,patient,EP,181,3153.10058737151,2778.11233480176,84414.6313142266,74375.4669391284,24.487905794457,655.588834550887,26.7719436710379,2,24
CI1374,patient,EP,182,3097.01835535976,2837.19897209985,82913.2009578621,75957.3310645839,19.3593893595304,518.288481439038,26.7719436710379,2,24
CI1374,patient,EP,183,3068.97723935389,2833.19309838473,82162.4857796798,75850.0860391293,15.2303026544099,407.744804756722,26.7719436710379,2,24
CI1374,patient,EP,184,3099.02129221733,2957.3751835536,82966.8234705894,79174.6818282223,23.3443577608808,624.973831010856,26.7719436710379,2,24
CI1374,patient,EP,185,3207.1798825257,2890.27679882526,85862.4391578639,77378.3276518575,20.1540800312964,539.563895339457,26.7719436710379,2,24
CI1374,patient,EP,186,3273.27679882526,2882.26505139501,87631.982077865,77163.8376009483,19.228137748824,514.774620710474,26.7719436710379,2,24
CI1374,patient,EP,187,3250.24302496329,2884.26798825257,87015.323181501,77217.4601136756,22.2331349208031,595.224235730325,26.7719436710379,2,24
CI1374,patient,EP,188,3283.29148311307,2811.16079295154,87900.0946415016,75260.2383991289,27.1926931835654,728.001250174228,26.7719436710379,2,24
CI1374,patient,EP,189,3252.24596182085,2782.11820851689,87068.9456942283,74482.711964583,27.3783109915087,732.97059967283,26.7719436710379,2,24
CI1374,patient,EP,190,3473.5704845815,2748.06828193833,92994.2333505957,73571.1292482188,21.3499591979008,571.579905025158,26.7719436710379,2,24
CI1374,patient,EP,191,3385.44126284875,2813.1637298091,90634.8427905942,75313.8609118562,16.1345684611419,431.953757998196,26.7719436710379,2,24
CI1374,patient,EP,192,3458.54845814978,2823.17841409692,92592.0645051409,75581.9734754927,16.1031476553513,431.11256195547,26.7719436710379,2,24
CI1374,patient,EP,193,3306.32525697504,2958.37665198238,88516.7535378656,79201.4930845859,15.6242548350837,418.291670346804,26.7719436710379,2,24
CI1374,patient,EP,194,3727.46182085169,2723.2268722467,99791.3979037858,72906.0764272453,14.1261529934254,378.184572228448,26.7719436710379,2,24
CI1374,patient,EP,195,3675.38546255507,2772.29882525697,98397.2125728758,74219.8279890643,23.3443577608808,624.973831010856,26.7719436710379,2,24
CI1374,patient,EP,196,3569.33553597651,2508.48237885463,95558.0499121969,67156.9489464872,6.12197644861448,163.897208637727,26.7719436710379,2,24
CI1374,patient,EP,197,3181.35609397944,1683.03303964758,85171.0861455308,45058.0657339406,26.4754798241863,708.800054516815,26.7719436710379,2,24
CI1374,patient,EP,198,3159.32378854626,1699.05653450808,84581.2385055304,45487.0458357591,14.4101241678023,385.787032513064,26.7719436710379,2,24
CI1374,patient,EP,199,3070.19309838473,1716.08149779736,82195.0366891653,45942.8371939412,15.3956745234191,412.172131118609,26.7719436710379,2,24
CI1374,patient,EP,200,3163.32966226138,1778.17254038179,84688.483530985,47605.1350884877,17.1981692348404,460.428418000124,26.7719436710379,2,24
CI1374,patient,EP,201,3141.29735682819,1801.20631424376,84098.6358909846,48221.7939848517,27.4706495706586,735.442682912493,26.7719436710379,2,24
CI1374,patient,EP,202,3060.17841409692,1832.25183553598,81926.9241255287,49052.942932125,29.2043024998869,781.855941478923,26.7719436710379,2,24
CI1374,patient,EP,203,3114.39720998532,1914.0550660793,83378.4666749645,51242.9744123396,23.1701437011117,620.309782016016,26.7719436710379,2,24
CI1374,patient,EP,204,3178.49118942731,2002.18428781204,85094.3870822383,53602.3649723411,25.1611682114864,673.613378055422,26.7719436710379,2,24
CI1374,patient,EP,205,2955.1637298091,2062.27239353891,79115.4769131436,55211.0403541603,26.1676149399453,700.557913177626,26.7719436710379,2,24
CI1374,patient,EP,206,2863.02863436123,2023.21512481645,76648.8413276875,54165.4013559778,27.1740616684053,727.502448299856,26.7719436710379,2,24
CI1374,patient,EP,207,2850.00954478708,2121.359030837,76300.29499496,56792.9044796158,26.1676149399458,700.55791317764,26.7719436710379,2,24
CI1374,patient,EP,208,2669.40455212922,1909.13436123348,71465.1483048157,51111.2375793856,18.365929345843,491.691625913171,26.7719436710379,2,24
CI1374,patient,EP,209,2692.43832599119,1958.20631424376,72081.8072011797,52424.9891412047,16.1031476553513,431.11256195547,26.7719436710379,2,24
CI1374,patient,EP,210,2658.38839941263,2067.36637298091,71170.2244848155,55347.4160848429,27.1926931835654,728.001250174228,26.7719436710379,2,24
CI1374,patient,EP,211,2573.26358296623,1844.0389133627,68891.267693905,49368.5059157482,29.4632874907626,788.789473066291,26.7719436710379,2,24
CI1374,patient,EP,212,2515.17841409692,1847.04331864905,67336.2148248131,49448.9396848391,21.5153736400887,576.008371153788,26.7719436710379,2,24
CI1374,patient,EP,213,2348.93465491924,1867.07268722467,62885.5462684466,49985.1648121122,21.0152246600139,562.618410832098,26.7719436710379,2,24
CI1374,patient,EP,214,2361.95374449339,2030.31204111601,63234.0926011741,54355.3995993877,23.3443577608803,624.973831010844,26.7719436710379,2,24
CI1374,patient,EP,215,2467.10792951542,2092.40308370044,66049.2745193577,56017.6974939342,25.1611682114864,673.613378055422,26.7719436710379,2,24
CI1374,patient,EP,216,2333.91262848752,2157.49853157122,62483.3774229918,57760.4291575716,12.243952897229,327.794417275456,26.7719436710379,2,24
CI1374,patient,EP,217,2310.87885462555,2139.47209985316,61866.7185266278,57277.8265430259,21.3499591979008,571.579905025158,26.7719436710379,2,24
CI1374,patient,EP,218,2296.85829662261,1862.06534508076,61491.3609375367,49851.108530294,18.365929345843,491.691625913171,26.7719436710379,2,24
CI1374,patient,EP,219,2289.84801762115,1852.05066079295,61303.6821429911,49582.9959666574,18.365929345843,491.691625913171,26.7719436710379,2,24
CI1374,patient,EP,220,2236.77019089574,1855.0550660793,59882.6855557175,49663.4297357484,21.5153736400887,576.008371153788,26.7719436710379,2,24
CI1374,patient,EP,221,2285.84214390602,2049.33994126285,61196.4371175365,54864.8134702971,25.4811959303784,682.181142118772,26.7719436710379,2,24
CI1374,patient,EP,222,3102.45007342144,1320.01982378855,83058.6186078462,35339.4963671203,20.748430839978,555.475821710317,26.7719436710379,2,24
CI1374,patient,EP,223,3117.47209985316,1372.09618208517,83460.787453301,36733.6816980303,23.3443577608803,624.973831010844,26.7719436710379,2,24
CI1374,patient,EP,224,2998.29735682819,1400.13729809104,80270.2479460262,37484.3968762126,27.8369410707866,745.2490183211,26.7719436710379,2,24
CI1374,patient,EP,225,2910.16813509545,1418.1637298091,77910.8573860247,37966.9994907584,20.5275660312253,549.562841491475,26.7719436710379,2,24
CI1374,patient,EP,226,2890.13876651982,1268.9449339207,77374.6322587517,33972.122292574,25.659457539032,686.953551864353,26.7719436710379,2,24
CI1374,patient,EP,227,2849.07856093979,1374.09911894273,76275.3707478419,36787.3042107576,21.2310169955631,568.395591084064,26.7719436710379,2,24
CI1374,patient,EP,228,2958.23861967695,1502.28707782673,79197.7976914801,40219.1450253052,24.1756800305558,647.229943987077,26.7719436710379,2,24
CI1374,patient,EP,229,2855.08737151248,1562.3751835536,76436.2382860238,41827.8204071244,25.1611682114859,673.61337805541,26.7719436710379,2,24
CI1374,patient,EP,230,2835.05800293686,1578.3986784141,75900.0131587507,42256.8005089429,16.3837657321228,438.625253299873,26.7719436710379,2,24
CI1374,patient,EP,231,2776.97283406755,1551.359030837,74344.9602896589,41532.8965871242,18.5579607138577,496.832678880734,26.7719436710379,2,24
CI1374,patient,EP,232,2733.90969162996,1592.41923641703,73192.0762660218,42632.158098034,19.2281377488245,514.774620710486,26.7719436710379,2,24
CI1374,patient,EP,233,2774.96989720999,1463.22980910426,74291.3377769316,39173.5060271227,23.2356270451617,622.062898414315,26.7719436710379,2,24
CI1374,patient,EP,234,2707.87151248164,1387.11820851689,72494.9836005668,37135.8505434851,18.365929345843,491.691625913171,26.7719436710379,2,24
CI1374,patient,EP,235,2781.93171806167,1719.36196769457,74477.7192526208,46030.6617492438,25.659457539032,686.953551864353,26.7719436710379,2,24
CI1374,patient,EP,236,2348.39280469897,741.946402349486,62871.0398848716,19863.3472906297,26.4754798241863,708.800054516815,26.7719436710379,2,24
CI1374,patient,EP,237,2303.32672540382,747.955212922173,61664.5333485072,20024.2148288116,21.5153736400883,576.008371153776,26.7719436710379,2,24
CI1374,patient,EP,238,2149.10058737151,914.198972099853,57535.5998685046,24474.883385178,15.0967009268918,404.168026833253,26.7719436710379,2,24
CI1374,patient,EP,239,2033.93171806167,924.213656387665,54452.3053866845,24742.9959488146,11.4752582646091,307.214967870726,26.7719436710379,2,24
CI1374,patient,EP,240,2171.1328928047,1002.3281938326,58125.447508505,26834.2739451795,19.3593893595304,518.288481439038,26.7719436710379,2,24
CI1374,patient,EP,241,2163.12114537445,1017.35022026432,57910.9574575957,27236.4427906343,18.8019765187636,503.365456264517,26.7719436710379,2,24
CI1374,patient,EP,242,1974.16079295154,934.019823788546,52852.1215464702,25005.5261100997,27.3412882416561,731.979428699228,26.7719436710379,2,24
CI1374,patient,EP,243,1915.07415565345,983.091776798825,51270.2574210146,26319.2776719187,19.1489549645948,512.654743671373,26.7719436710379,2,24
CI1374,patient,EP,244,1889.03597650514,1021.14757709251,50573.1647555597,27338.1054137375,28.4666122638675,762.106540033538,26.7719436710379,2,24
CI1374,patient,EP,245,2014.21953010279,1025.15345080764,53924.5718010163,27445.3504391921,25.341681098967,678.44605891095,26.7719436710379,2,24
CI1374,patient,EP,246,1969.15345080764,1039.17400881057,52718.0652646519,27820.7080282833,14.0902541984324,377.223491711036,26.7719436710379,2,24
CI1374,patient,EP,247,2001.20044052863,1100.26358296623,53576.0254682888,29456.1946664661,24.4879057944575,655.588834550899,26.7719436710379,2,24
CI1374,patient,EP,248,2048.26945668135,1125.30029368576,54836.1545173805,30126.4760755575,25.341681098967,678.44605891095,26.7719436710379,2,24
CI1374,patient,EP,249,2294.63069016153,1169.36490455213,61431.7235828392,31306.1713555582,26.3412316872298,705.205970956274,26.7719436710379,2,24
CI1374,patient,EP,250,2293.62922173275,1185.38839941263,61404.9123264756,31735.1514573767,18.8019765187631,503.365456264504,26.7719436710379,2,24
CI1374,patient,EP,251,2240.55139500734,1280.52790014684,59983.915739202,34282.2208119237,21.2310169955631,568.395591084064,26.7719436710379,2,24
CI1374,patient,EP,252,2228.60866372981,1310.21218795888,59664.1856101615,35076.9268931426,12.4490585039871,333.285493026197,26.7719436710379,2,24
CI1374,patient,EP,253,1941.1872246696,1159.9919236417,51969.355033793,31055.2384385946,23.3443577608803,624.973831010844,26.7719436710379,2,24
CI1374,patient,EP,254,1963.21953010279,1239.10792951542,52559.2026737934,33173.3276913232,22.7064731688653,607.896420644796,26.7719436710379,2,24
CI1374,patient,EP,255,1810.99632892805,1226.08883994126,48483.8917065181,32824.7813585957,28.3417972023792,758.764998238076,26.7719436710379,2,24
CI1374,patient,EP,256,1734.88472834068,1229.09324522761,46446.2362228805,32905.2151276866,32.3475172585965,866.005909945073,26.7719436710379,2,24
CI1374,patient,EP,257,1981.24596182085,1415.36637298091,53041.8052883392,37892.1088113262,13.1224598657623,351.313756351644,26.7719436710379,2,24
CI1374,patient,EP,258,2209.58076358297,1525.52790014684,59154.7717392521,40841.347011328,21.1593307458957,566.47641084598,26.7719436710379,2,24
CI1374,patient,EP,259,2173.52790014684,1535.54258443466,58189.5665101606,41109.4595749645,24.6733448351307,660.553398102212,26.7719436710379,2,24
CI1374,patient,EP,260,2323.593979442,1564.38693098385,62207.1271319839,41881.6787960074,25.8756651390232,692.741849552567,26.7719436710379,2,24
CI1374,patient,EP,261,2338.61600587372,1607.45007342144,62609.2959774387,43034.5628196445,21.1353812976481,565.835237566542,26.7719436710379,2,24
CI1374,patient,EP,262,2237.46769456681,1577.406020558,59901.3590847098,42230.2251287349,22.9505165292181,614.429935741452,26.7719436710379,2,24
CI1374,patient,EP,263,2249.48531571219,1616.46328928047,60223.0941610736,43275.8641269174,24.8981170079741,666.570986052394,26.7719436710379,2,24
CI1374,patient,EP,264,2163.359030837,1644.50440528634,57917.3261137994,44026.5793050997,15.9133200277846,426.030507403049,26.7719436710379,2,24
CI1374,patient,EP,265,2141.32672540382,1658.52496328928,57327.478473799,44401.9368941908,26.4180284440228,707.261969403257,26.7719436710379,2,24
CI1374,patient,EP,266,2024.15491923642,1622.47209985316,54190.5614792516,43436.7316650993,20.0533089997391,536.866058958933,26.7719436710379,2,24
CI1374,patient,EP,267,2060.20778267254,1609.453010279,55155.7667083431,43088.1853323718,8.59908461741974,230.21420900005,26.7719436710379,2,24
CI1374,patient,EP,268,2469.32525697504,1198.07121879589,66108.6366852069,32074.6951834952,24.1756800305563,647.229943987089,26.7719436710379,2,24
CI1374,patient,EP,269,2423.2577092511,1245.1402349486,64875.3188924788,33334.824232587,28.9779766250329,775.796757906033,26.7719436710379,2,24
CI1374,patient,EP,270,2553.37224669604,1433.19456681351,68358.7379597377,38369.4042123688,26.2449197315246,702.627512703288,26.7719436710379,2,24
CI1374,patient,EP,271,2449.21953010279,1494.28414096916,65570.3672979178,40004.8908505517,28.1805083968643,754.446983422061,26.7719436710379,2,24
CI1374,patient,EP,272,2486.27386196769,1533.34140969163,66562.383783373,41050.5298487342,25.2415555351808,675.765502957235,26.7719436710379,2,24
CI1374,patient,EP,273,1637.21953010279,1539.07121879589,43831.549037035,41203.9279753192,11.4752582646091,307.214967870726,26.7719436710379,2,24
CI1374,patient,EP,274,1410.88766519824,1542.07562408223,37772.2050988494,41284.3617444101,18.1160411122702,485.001632199904,26.7719436710379,2,24
CI1374,patient,EP,275,1416.89647577093,1579.12995594714,37933.0726370313,42276.3782298653,21.5153736400887,576.008371153788,26.7719436710379,2,24
CI1374,patient,EP,276,1493.0080763583,1723.34140969163,39970.728120669,46137.1991462314,27.3412882416563,731.979428699233,26.7719436710379,2,24
CI1374,patient,EP,277,1646.23274596182,1782.42804698972,44072.8503443079,47719.0632716869,23.1701437011117,620.309782016016,26.7719436710379,2,24
CI1374,patient,EP,278,1716.33553597651,1780.42511013216,45949.6382897636,47665.4407589596,27.3412882416561,731.979428699227,26.7719436710379,2,24
CI1374,patient,EP,279,2150.53817914831,1712.11380323054,57574.086994575,45836.6142984946,25.341681098967,678.44605891095,26.7719436710379,2,24
CI1374,patient,EP,280,1895.1637298091,1719.12408223201,50737.2166218434,46024.2930930401,26.2449197315248,702.627512703294,26.7719436710379,2,24
CI1374,patient,EP,281,1850.09765051395,1836.29588839941,49530.710085479,49161.2100875876,26.1676149399456,700.557913177633,26.7719436710379,2,24
CI1374,patient,EP,282,2005.32525697504,1825.27973568282,53686.4548218453,48866.2862675874,27.1926931835651,728.001250174222,26.7719436710379,2,24
CI1374,patient,EP,283,2060.406020558,1856.32525697504,55161.0739218462,49697.4352148606,18.2275254944377,487.986285799493,26.7719436710379,2,24
CI1374,patient,EP,284,1925.18135095448,1910.08737151248,51540.8466842859,51136.751516893,19.3593893595304,518.288481439037,26.7719436710379,2,24
CI1374,patient,EP,285,1954.22393538913,1956.15491923642,52318.3731188319,52370.0693096211,30.2604239159493,810.130364539522,26.7719436710379,2,24
CI1374,patient,EP,286,1920.17400881057,2134.41629955947,51406.7904024677,57142.4729423513,9.05802055613463,242.50081609994,26.7719436710379,2,24
CI1374,patient,EP,287,1959.23127753304,2096.36049926579,52452.4294006502,56123.6452005325,14.0902541984323,377.223491711036,26.7719436710379,2,24
CI1374,patient,EP,288,2073.3986784141,2037.27386196769,55508.9126261066,54541.781075077,22.7064731688651,607.89642064479,26.7719436710379,2,24
CI1374,patient,EP,289,1928.22577092511,2273.55763582966,51622.3517242507,60867.5569592898,23.2356270451617,622.062898414315,26.7719436710379,2,24
CI1374,patient,EP,290,1899.18318649046,2322.62958883994,50844.8252897047,62181.3085211088,21.7320259474802,581.808574523475,26.7719436710379,2,24
CI1374,patient,EP,291,1772.49743024963,2279.56644640235,47453.2013597026,61028.4244974717,28.7013832900029,768.391816720827,26.7719436710379,2,24
CI1374,patient,EP,292,1703.96696035242,1566.38693098385,45618.5074798647,41935.2226833495,0,0,26.7719436710379,2,24
CI1374,patient,EP,293,1594.06167400881,1931.12334801762,42676.1293447243,51699.9254949539,0,0,26.7719436710379,2,24
CI1374,patient,EP,294,2486.16079295154,1613.16960352423,66559.3567060416,43187.6857573812,0,0,26.7719436710379,2,24
CI1374,patient,EP,295,2666.27679882526,2195.25917767988,71381.412269545,58771.3550481748,0,0,26.7719436710379,2,24
CI1374,patient,EP,296,2230.94236417034,2157.62812041116,59726.6633069004,57763.898502695,0,0,26.7719436710379,2,24
CI1374,patient,EP,297,2298.04074889868,2252.26688693098,61523.0174832652,60297.5622290602,0,0,26.7719436710379,2,24
CI1374,patient,EP,298,2708.62224669604,3064.21402349486,72515.0822146664,82034.9652330088,0,0,26.7719436710379,2,24
CI1374,patient,EP,299,3389.53303964758,2309.39207048458,90744.3876085668,61826.9144253548,0,0,26.7719436710379,2,24
CI1374,patient,EP,300,3181.22760646109,2625.85609397944,85167.6462849269,70299.2714362692,0,0,26.7719436710379,2,24
CI1374,patient,EP,301,3697.48017621145,1741.3127753304,98988.7310023123,46618.327534804,0,0,26.7719436710379,2,24
